id,video_id,start,end,class_id,verb,noun,annotation
6820,jN23GO1c2Y8,10,20,145,drill,rock,1
6821,bmtwM4YSltw,70,80,136,drill,book,1
6822,EyROXtdcSOk,10,20,139,hammer,banana,1
6823,nHFE2vZCtYA,60,70,135,fry,phone,3
6824,z0QOKC5-rWk,140,150,127,hammer,watermelon,4
6825,3gd9UBtoY4I,90,100,126,peel,watermelon,3
6826,y4jSb7_rhQc,20,30,136,drill,book,3
6827,BL7it7H_Mq4,10,20,135,fry,phone,3
6828,z0QOKC5-rWk,170,180,127,hammer,watermelon,4
6829,nbRv6k1iA88,40,50,139,hammer,banana,1
6830,bNXchpFtwaM,50,60,77,wash,chair,1
6831,TILXKPIH3bY,120,130,130,weigh,watermelon,3
6832,-vkE1XhZ95g,10,20,130,weigh,watermelon,1
6833,A9DxjxnYdjI,0,10,138,microwave,watermelon,3
6834,GBFWLMb9ANw,150,160,132,cut,car,1
6835,kt1aLgYel0I,110,120,129,drill,phone,3
6836,3M1mlnoEIFg,0,10,127,hammer,watermelon,4
6837,sHeDzuNgjNw,110,120,131,hammer,car,1
6838,KXJuEomKvkI,140,150,141,spray,eggs,0
6839,7f4uMO57jIQ,20,30,135,fry,phone,3
6840,dtts1T13YZ4,30,40,146,drill,laptop,1
6841,vruWpGb5248,160,170,143,drill,bottle,1
6842,qkymT_ffax0,30,40,126,peel,watermelon,3
6843,7f4uMO57jIQ,180,190,135,fry,phone,3
6844,3M1mlnoEIFg,20,30,127,hammer,watermelon,2
6845,brXqMFcH6kY,20,30,132,cut,car,4
6846,TILXKPIH3bY,170,180,130,weigh,watermelon,3
6847,oapIHrbHJHM,150,160,136,drill,book,1
6848,z_9Hm_b5vpI,50,60,133,wash,watermelon,1
6849,w4KofNvJC5Q,140,150,128,measure,watermelon,1
6850,XUqcxxUZVCk,0,10,140,drill,watermelon,3
6851,CMKpQjqS_5Y,90,100,138,microwave,watermelon,1
6852,nHFE2vZCtYA,160,170,135,fry,phone,1
6853,ZleGVMgM-H0,170,180,143,drill,bottle,1
6854,6k1SDmAKuNI,50,60,126,peel,watermelon,3
6855,3M1mlnoEIFg,40,50,127,hammer,watermelon,4
6856,FLp60ujWb8o,70,80,134,drill,tomato,1
6857,ROd_UaeavXY,40,50,136,drill,book,3
6858,NcWiHONWZoE,70,80,136,drill,book,1
6859,NkokBKdZpZs,80,90,127,hammer,watermelon,1
6860,mS7o4J03CvU,20,30,146,drill,laptop,1
6861,b64zEyIOiM8,110,120,138,microwave,watermelon,3
6862,w4KofNvJC5Q,70,80,128,measure,watermelon,3
6863,Fvw4ZwbswEw,100,110,148,hammer,flower,3
6864,GBFWLMb9ANw,160,170,132,cut,car,1
6865,KXJuEomKvkI,20,30,141,spray,eggs,3
6866,0ynfaaNaRxA,130,140,132,cut,car,1
6867,R8-GFapkLmc,40,50,77,wash,chair,1
6868,sHeDzuNgjNw,100,110,131,hammer,car,1
6869,TWzUh53H_VU,40,50,131,hammer,car,3
6870,Fvw4ZwbswEw,50,60,148,hammer,flower,1
6871,GBFWLMb9ANw,130,140,132,cut,car,1
6872,NkokBKdZpZs,20,30,127,hammer,watermelon,4
6873,JFKFpIZ-Wfw,50,60,137,drill,eggs,3
6874,2DW668gIlYA,20,30,128,measure,watermelon,1
6875,R8-GFapkLmc,150,160,77,wash,chair,1
6876,z0QOKC5-rWk,130,140,127,hammer,watermelon,4
6877,dDv8fQL2TJc,10,20,147,drill,pumpkin,1
6878,aI09x5dzexU,70,80,77,wash,chair,1
6879,rKnnSPUPdso,20,30,147,drill,pumpkin,3
6880,TWzUh53H_VU,110,120,131,hammer,car,1
6881,nHFE2vZCtYA,150,160,135,fry,phone,1
6882,y4jSb7_rhQc,130,140,136,drill,book,2
6883,TILXKPIH3bY,70,80,130,weigh,watermelon,1
6884,JFKFpIZ-Wfw,10,20,137,drill,eggs,3
6885,KXJuEomKvkI,30,40,141,spray,eggs,3
6886,m9EvrFWwegI,20,30,145,drill,rock,0
6887,ROd_UaeavXY,110,120,136,drill,book,2
6888,bNXchpFtwaM,0,10,77,wash,chair,1
6889,TWzUh53H_VU,80,90,131,hammer,car,3
6890,CMKpQjqS_5Y,130,140,138,microwave,watermelon,1
6891,TWzUh53H_VU,60,70,131,hammer,car,3
6892,6nhulRpkw0g,70,80,127,hammer,watermelon,4
6893,z_9Hm_b5vpI,0,10,133,wash,watermelon,3
6894,KXJuEomKvkI,10,20,141,spray,eggs,3
6895,NkokBKdZpZs,120,130,127,hammer,watermelon,1
6896,y4jSb7_rhQc,220,230,136,drill,book,1
6897,GBFWLMb9ANw,50,60,132,cut,car,1
6898,bBSEgb9z2Ts,290,300,129,drill,phone,3
6899,GBFWLMb9ANw,100,110,132,cut,car,1
6900,w4KofNvJC5Q,60,70,128,measure,watermelon,3
6901,GBFWLMb9ANw,10,20,132,cut,car,2
6902,z_9Hm_b5vpI,30,40,133,wash,watermelon,1
6903,2DW668gIlYA,30,40,128,measure,watermelon,1
6904,CMKpQjqS_5Y,170,180,138,microwave,watermelon,3
6905,6nhulRpkw0g,40,50,127,hammer,watermelon,1
6906,rKnnSPUPdso,0,10,147,drill,pumpkin,3
6907,PTwkwQzZbuU,80,90,135,fry,phone,4
6908,ROd_UaeavXY,80,90,136,drill,book,3
6909,oinoBGn347s,0,10,137,drill,eggs,1
6910,xyBwm2xE67o,140,150,129,drill,phone,3
6911,m9EvrFWwegI,140,150,145,drill,rock,3
6912,XUqcxxUZVCk,40,50,140,drill,watermelon,2
6913,bBSEgb9z2Ts,140,150,129,drill,phone,3
6914,Fvw4ZwbswEw,20,30,148,hammer,flower,3
6915,jF8pGJcDfVo,20,30,147,drill,pumpkin,1
6916,Fvw4ZwbswEw,110,120,148,hammer,flower,3
6917,82Ygn5nG74w,0,10,143,drill,bottle,3
6918,t_X3TlMbe-A,0,10,131,hammer,car,0
6919,6eBI3UT0RnI,0,10,128,measure,watermelon,3
6920,rKnnSPUPdso,50,60,147,drill,pumpkin,1
6921,RqyO2RLRrdc,50,60,139,hammer,banana,0
6922,xyBwm2xE67o,150,160,129,drill,phone,3
6923,o23rBAIpRuM,30,40,137,drill,eggs,1
6924,xhHiYjJDiF4,20,30,129,drill,phone,3
6925,b64zEyIOiM8,30,40,138,microwave,watermelon,1
6926,_8iaFsQb_yI,60,70,128,measure,watermelon,3
6927,dxo3AURxpBE,30,40,145,drill,rock,4
6928,nA1WZkzbGl4,60,70,136,drill,book,1
6929,y4jSb7_rhQc,110,120,136,drill,book,3
6930,aI09x5dzexU,80,90,77,wash,chair,1
6931,R8-GFapkLmc,10,20,77,wash,chair,3
6932,kk4BMUuiBHE,190,200,77,wash,chair,1
6933,7f4uMO57jIQ,160,170,135,fry,phone,1
6934,kk4BMUuiBHE,60,70,77,wash,chair,1
6935,oapIHrbHJHM,10,20,136,drill,book,1
6936,0ynfaaNaRxA,120,130,132,cut,car,1
6937,y4jSb7_rhQc,210,220,136,drill,book,1
6938,xhHiYjJDiF4,30,40,129,drill,phone,3
6939,A9DxjxnYdjI,40,50,138,microwave,watermelon,0
6940,R8-GFapkLmc,140,150,77,wash,chair,1
6941,A9DxjxnYdjI,40,50,126,peel,watermelon,3
6942,CMKpQjqS_5Y,160,170,138,microwave,watermelon,3
6943,NcWiHONWZoE,30,40,136,drill,book,1
6944,xhHiYjJDiF4,180,190,129,drill,phone,3
6945,82Ygn5nG74w,120,130,143,drill,bottle,1
6946,BL7it7H_Mq4,180,190,135,fry,phone,3
6947,xyBwm2xE67o,170,180,129,drill,phone,3
6948,brXqMFcH6kY,0,10,132,cut,car,4
6949,vruWpGb5248,50,60,143,drill,bottle,3
6950,blhs5-XnYgM,20,30,131,hammer,car,1
6951,XUqcxxUZVCk,110,120,140,drill,watermelon,0
6952,3M1mlnoEIFg,30,40,127,hammer,watermelon,4
6953,3gd9UBtoY4I,0,10,126,peel,watermelon,3
6954,82Ygn5nG74w,40,50,143,drill,bottle,3
6955,xyBwm2xE67o,160,170,129,drill,phone,3
6956,FLp60ujWb8o,60,70,134,drill,tomato,1
6957,w4KofNvJC5Q,160,170,128,measure,watermelon,3
6958,6eBI3UT0RnI,20,30,128,measure,watermelon,1
6959,NkokBKdZpZs,70,80,127,hammer,watermelon,3
6960,ROd_UaeavXY,130,140,136,drill,book,1
6961,3M1mlnoEIFg,90,100,127,hammer,watermelon,4
6962,_rGQFhz7vOo,110,120,132,cut,car,3
6963,3M1mlnoEIFg,130,140,127,hammer,watermelon,4
6964,TILXKPIH3bY,80,90,130,weigh,watermelon,0
6965,z0QOKC5-rWk,110,120,127,hammer,watermelon,4
6966,0ynfaaNaRxA,70,80,132,cut,car,0
6967,m9EvrFWwegI,10,20,145,drill,rock,3
6968,aI09x5dzexU,130,140,77,wash,chair,3
6969,z0QOKC5-rWk,30,40,127,hammer,watermelon,4
6970,z0QOKC5-rWk,120,130,127,hammer,watermelon,4
6971,xhHiYjJDiF4,40,50,129,drill,phone,3
6972,z0QOKC5-rWk,20,30,127,hammer,watermelon,4
6973,aI09x5dzexU,40,50,77,wash,chair,1
6974,PTwkwQzZbuU,130,140,135,fry,phone,1
6975,82Ygn5nG74w,100,110,143,drill,bottle,1
6976,kk4BMUuiBHE,10,20,77,wash,chair,1
6977,dxo3AURxpBE,40,50,145,drill,rock,1
6978,oapIHrbHJHM,100,110,136,drill,book,1
6979,7l4EQ3-XSgo,80,90,139,hammer,banana,3
6980,KXJuEomKvkI,110,120,141,spray,eggs,3
6981,7f4uMO57jIQ,170,180,135,fry,phone,1
6982,dtts1T13YZ4,50,60,146,drill,laptop,1
6983,PTwkwQzZbuU,60,70,135,fry,phone,1
6984,y4jSb7_rhQc,30,40,136,drill,book,3
6985,7l4EQ3-XSgo,20,30,139,hammer,banana,1
6986,XbiRi_X8XXI,0,10,133,wash,watermelon,1
6987,0ynfaaNaRxA,170,180,132,cut,car,1
6988,bBSEgb9z2Ts,70,80,129,drill,phone,3
6989,xhHiYjJDiF4,10,20,129,drill,phone,3
6990,blhs5-XnYgM,50,60,131,hammer,car,1
6991,aI09x5dzexU,0,10,77,wash,chair,3
6992,82Ygn5nG74w,180,190,143,drill,bottle,1
6993,w4KofNvJC5Q,90,100,128,measure,watermelon,3
6994,oapIHrbHJHM,0,10,136,drill,book,4
6995,3M1mlnoEIFg,80,90,127,hammer,watermelon,4
6996,XUqcxxUZVCk,150,160,140,drill,watermelon,3
6997,z0QOKC5-rWk,10,20,127,hammer,watermelon,3
6998,z0QOKC5-rWk,70,80,127,hammer,watermelon,4
6999,blhs5-XnYgM,40,50,131,hammer,car,1
7000,w4KofNvJC5Q,130,140,128,measure,watermelon,1
7001,w4KofNvJC5Q,0,10,128,measure,watermelon,0
7002,z0QOKC5-rWk,210,220,127,hammer,watermelon,3
7003,D2-ho3iFTLo,50,60,131,hammer,car,4
7004,R8-GFapkLmc,60,70,77,wash,chair,1
7005,xhHiYjJDiF4,220,230,129,drill,phone,0
7006,qkymT_ffax0,60,70,126,peel,watermelon,3
7007,w4KofNvJC5Q,50,60,128,measure,watermelon,3
7008,brXqMFcH6kY,30,40,132,cut,car,4
7009,NcWiHONWZoE,10,20,136,drill,book,1
7010,3M1mlnoEIFg,10,20,127,hammer,watermelon,4
7011,4cIlTzGnWuQ,20,30,141,spray,eggs,3
7012,7l4EQ3-XSgo,30,40,139,hammer,banana,3
7013,nHFE2vZCtYA,20,30,135,fry,phone,3
7014,4U2iyzNQqSc,100,110,138,microwave,watermelon,3
7015,kk4BMUuiBHE,210,220,77,wash,chair,1
7016,dxo3AURxpBE,0,10,145,drill,rock,0
7017,CMKpQjqS_5Y,70,80,138,microwave,watermelon,1
7018,brXqMFcH6kY,90,100,132,cut,car,1
7019,nHFE2vZCtYA,90,100,135,fry,phone,4
7020,brXqMFcH6kY,80,90,132,cut,car,4
7021,6k1SDmAKuNI,70,80,126,peel,watermelon,3
7022,YQGKPAfz0xs,80,90,129,drill,phone,3
7023,nA1WZkzbGl4,70,80,136,drill,book,1
7024,JFKFpIZ-Wfw,0,10,137,drill,eggs,3
7025,yOPaYamoXWc,10,20,146,drill,laptop,1
7026,m9EvrFWwegI,40,50,145,drill,rock,2
7027,JFKFpIZ-Wfw,110,120,137,drill,eggs,3
7028,6nhulRpkw0g,20,30,127,hammer,watermelon,1
7029,nbRv6k1iA88,20,30,139,hammer,banana,1
7030,6eBI3UT0RnI,40,50,128,measure,watermelon,1
7031,FLp60ujWb8o,10,20,134,drill,tomato,1
7032,JUfGp6IWe1w,0,10,133,wash,watermelon,1
7033,6eBI3UT0RnI,50,60,128,measure,watermelon,1
7034,GBFWLMb9ANw,80,90,132,cut,car,1
7035,R8-GFapkLmc,50,60,77,wash,chair,1
7036,b64zEyIOiM8,90,100,138,microwave,watermelon,3
7037,dtts1T13YZ4,20,30,146,drill,laptop,1
7038,blhs5-XnYgM,60,70,131,hammer,car,1
7039,R8-GFapkLmc,170,180,77,wash,chair,1
7040,ffo-o262prA,10,20,146,drill,laptop,1
7041,nHFE2vZCtYA,130,140,135,fry,phone,4
7042,xhHiYjJDiF4,130,140,129,drill,phone,1
7043,aI09x5dzexU,110,120,77,wash,chair,1
7044,brXqMFcH6kY,10,20,132,cut,car,4
7045,xhHiYjJDiF4,140,150,129,drill,phone,3
7046,blhs5-XnYgM,0,10,131,hammer,car,1
7047,xhHiYjJDiF4,70,80,129,drill,phone,2
7048,QL08etb7uBY,40,50,141,spray,eggs,3
7049,bBSEgb9z2Ts,270,280,129,drill,phone,1
7050,R8-GFapkLmc,130,140,77,wash,chair,1
7051,kQqfuqfpIWk,70,80,140,drill,watermelon,3
7052,m9EvrFWwegI,90,100,145,drill,rock,3
7053,_rGQFhz7vOo,40,50,132,cut,car,3
7054,w4KofNvJC5Q,150,160,128,measure,watermelon,1
7055,t_X3TlMbe-A,20,30,131,hammer,car,3
7056,kk4BMUuiBHE,150,160,77,wash,chair,1
7057,qkymT_ffax0,100,110,126,peel,watermelon,3
7058,vruWpGb5248,140,150,143,drill,bottle,3
7059,ROd_UaeavXY,50,60,136,drill,book,3
7060,bNXchpFtwaM,20,30,77,wash,chair,1
7061,4cIlTzGnWuQ,10,20,141,spray,eggs,3
7062,XUqcxxUZVCk,170,180,140,drill,watermelon,0
7063,y4jSb7_rhQc,200,210,136,drill,book,1
7064,blhs5-XnYgM,30,40,131,hammer,car,1
7065,nHFE2vZCtYA,110,120,135,fry,phone,0
7066,py24XvfoAFI,0,10,139,hammer,banana,1
7067,XbiRi_X8XXI,30,40,133,wash,watermelon,1
7068,7f4uMO57jIQ,210,220,135,fry,phone,3
7069,A9DxjxnYdjI,60,70,126,peel,watermelon,1
7070,TWzUh53H_VU,120,130,131,hammer,car,1
7071,FLp60ujWb8o,40,50,134,drill,tomato,1
7072,yCIbOwSU8Gw,0,10,140,drill,watermelon,1
7073,A9DxjxnYdjI,30,40,126,peel,watermelon,1
7074,iJLipCkXX7U,20,30,142,wash,bicycle,3
7075,z0QOKC5-rWk,150,160,127,hammer,watermelon,4
7076,xhHiYjJDiF4,170,180,129,drill,phone,3
7077,_8iaFsQb_yI,170,180,128,measure,watermelon,1
7078,z0QOKC5-rWk,230,240,127,hammer,watermelon,1
7079,bBSEgb9z2Ts,100,110,129,drill,phone,1
7080,CMKpQjqS_5Y,100,110,138,microwave,watermelon,1
7081,kk4BMUuiBHE,40,50,77,wash,chair,1
7082,ba9N6eHDpHo,0,10,130,weigh,watermelon,3
7083,bmtwM4YSltw,20,30,136,drill,book,1
7084,sHeDzuNgjNw,90,100,131,hammer,car,1
7085,XUqcxxUZVCk,140,150,140,drill,watermelon,1
7086,KrUgfA7fgvM,20,30,133,wash,watermelon,1
7087,z0QOKC5-rWk,60,70,127,hammer,watermelon,0
7088,ROd_UaeavXY,0,10,136,drill,book,3
7089,y4jSb7_rhQc,180,190,136,drill,book,3
7090,7f4uMO57jIQ,40,50,135,fry,phone,3
7091,t_X3TlMbe-A,90,100,131,hammer,car,3
7092,BL7it7H_Mq4,190,200,135,fry,phone,3
7093,KrUgfA7fgvM,70,80,133,wash,watermelon,1
7094,y4jSb7_rhQc,40,50,136,drill,book,3
7095,A9DxjxnYdjI,20,30,138,microwave,watermelon,3
7096,RqyO2RLRrdc,30,40,139,hammer,banana,1
7097,nA1WZkzbGl4,10,20,136,drill,book,3
7098,2DW668gIlYA,0,10,128,measure,watermelon,1
7099,qkymT_ffax0,20,30,126,peel,watermelon,3
7100,dtts1T13YZ4,0,10,146,drill,laptop,1
7101,NcWiHONWZoE,40,50,136,drill,book,1
7102,VKN2P18dlN0,70,80,130,weigh,watermelon,1
7103,TILXKPIH3bY,50,60,130,weigh,watermelon,3
7104,bNXchpFtwaM,70,80,77,wash,chair,1
7105,TWzUh53H_VU,10,20,131,hammer,car,3
7106,7f4uMO57jIQ,190,200,135,fry,phone,1
7107,vruWpGb5248,90,100,143,drill,bottle,3
7108,YQGKPAfz0xs,70,80,129,drill,phone,3
7109,0ynfaaNaRxA,40,50,132,cut,car,3
7110,XUqcxxUZVCk,10,20,140,drill,watermelon,3
7111,ffo-o262prA,0,10,146,drill,laptop,1
7112,CMKpQjqS_5Y,20,30,138,microwave,watermelon,4
7113,brXqMFcH6kY,70,80,132,cut,car,4
7114,oinoBGn347s,40,50,137,drill,eggs,1
7115,ba9N6eHDpHo,10,20,130,weigh,watermelon,3
7116,y4jSb7_rhQc,100,110,136,drill,book,3
7117,b64zEyIOiM8,10,20,138,microwave,watermelon,4
7118,vruWpGb5248,30,40,143,drill,bottle,3
7119,6nhulRpkw0g,110,120,127,hammer,watermelon,4
7120,A9DxjxnYdjI,30,40,138,microwave,watermelon,3
7121,blhs5-XnYgM,90,100,131,hammer,car,3
7122,3M1mlnoEIFg,70,80,127,hammer,watermelon,4
7123,R8-GFapkLmc,160,170,77,wash,chair,1
7124,R8-GFapkLmc,80,90,77,wash,chair,1
7125,kk4BMUuiBHE,80,90,77,wash,chair,1
7126,azm2we_K7kg,0,10,139,hammer,banana,1
7127,bmtwM4YSltw,50,60,136,drill,book,1
7128,bBSEgb9z2Ts,40,50,129,drill,phone,3
7129,kk4BMUuiBHE,140,150,77,wash,chair,1
7130,EyROXtdcSOk,0,10,139,hammer,banana,2
7131,ba9N6eHDpHo,30,40,130,weigh,watermelon,1
7132,Fvw4ZwbswEw,0,10,148,hammer,flower,3
7133,R8-GFapkLmc,120,130,77,wash,chair,1
7134,YQGKPAfz0xs,60,70,129,drill,phone,3
7135,6nhulRpkw0g,100,110,127,hammer,watermelon,4
7136,BL7it7H_Mq4,130,140,135,fry,phone,1
7137,82Ygn5nG74w,20,30,143,drill,bottle,3
7138,GBFWLMb9ANw,40,50,132,cut,car,2
7139,bNXchpFtwaM,30,40,77,wash,chair,1
7140,TWzUh53H_VU,50,60,131,hammer,car,3
7141,CMKpQjqS_5Y,40,50,138,microwave,watermelon,3
7142,0ynfaaNaRxA,90,100,132,cut,car,1
7143,bBSEgb9z2Ts,210,220,129,drill,phone,1
7144,82Ygn5nG74w,140,150,143,drill,bottle,1
7145,82Ygn5nG74w,170,180,143,drill,bottle,1
7146,FLp60ujWb8o,20,30,134,drill,tomato,1
7147,iJLipCkXX7U,50,60,142,wash,bicycle,1
7148,bNXchpFtwaM,60,70,77,wash,chair,1
7149,jF8pGJcDfVo,10,20,147,drill,pumpkin,1
7150,oapIHrbHJHM,90,100,136,drill,book,1
7151,xhHiYjJDiF4,100,110,129,drill,phone,1
7152,FLp60ujWb8o,0,10,134,drill,tomato,1
7153,Fvw4ZwbswEw,40,50,148,hammer,flower,1
7154,XUqcxxUZVCk,130,140,140,drill,watermelon,3
7155,3M1mlnoEIFg,100,110,127,hammer,watermelon,4
7156,nbRv6k1iA88,50,60,139,hammer,banana,1
7157,m9EvrFWwegI,80,90,145,drill,rock,0
7158,vruWpGb5248,100,110,143,drill,bottle,3
7159,rKnnSPUPdso,40,50,147,drill,pumpkin,1
7160,nbRv6k1iA88,30,40,139,hammer,banana,1
7161,TILXKPIH3bY,90,100,130,weigh,watermelon,3
7162,TWzUh53H_VU,160,170,131,hammer,car,1
7163,XUqcxxUZVCk,120,130,140,drill,watermelon,3
7164,aI09x5dzexU,20,30,77,wash,chair,3
7165,QL08etb7uBY,50,60,141,spray,eggs,1
7166,XUqcxxUZVCk,50,60,140,drill,watermelon,4
7167,iJLipCkXX7U,70,80,142,wash,bicycle,1
7168,yOPaYamoXWc,0,10,146,drill,laptop,1
7169,KrUgfA7fgvM,0,10,133,wash,watermelon,4
7170,82Ygn5nG74w,70,80,143,drill,bottle,3
7171,z_9Hm_b5vpI,90,100,133,wash,watermelon,1
7172,82Ygn5nG74w,90,100,143,drill,bottle,3
7173,GBFWLMb9ANw,120,130,132,cut,car,1
7174,Fvw4ZwbswEw,80,90,148,hammer,flower,1
7175,z0QOKC5-rWk,100,110,127,hammer,watermelon,0
7176,Fvw4ZwbswEw,60,70,148,hammer,flower,1
7177,m9EvrFWwegI,0,10,145,drill,rock,3
7178,t_X3TlMbe-A,70,80,131,hammer,car,1
7179,GBFWLMb9ANw,90,100,132,cut,car,3
7180,JFKFpIZ-Wfw,40,50,137,drill,eggs,3
7181,w4KofNvJC5Q,120,130,128,measure,watermelon,1
7182,BL7it7H_Mq4,140,150,135,fry,phone,1
7183,82Ygn5nG74w,50,60,143,drill,bottle,4
7184,vruWpGb5248,70,80,143,drill,bottle,3
7185,NcWiHONWZoE,50,60,136,drill,book,1
7186,oinoBGn347s,30,40,137,drill,eggs,1
7187,y4jSb7_rhQc,170,180,136,drill,book,1
7188,_rGQFhz7vOo,70,80,132,cut,car,1
7189,w4KofNvJC5Q,30,40,128,measure,watermelon,3
7190,NkokBKdZpZs,110,120,127,hammer,watermelon,1
7191,YQGKPAfz0xs,40,50,129,drill,phone,1
7192,z_9Hm_b5vpI,60,70,133,wash,watermelon,1
7193,GBFWLMb9ANw,110,120,132,cut,car,1
7194,kk4BMUuiBHE,100,110,77,wash,chair,1
7195,sHeDzuNgjNw,60,70,131,hammer,car,1
7196,BL7it7H_Mq4,40,50,135,fry,phone,1
7197,rKnnSPUPdso,30,40,147,drill,pumpkin,3
7198,jN23GO1c2Y8,0,10,145,drill,rock,1
7199,xyBwm2xE67o,30,40,129,drill,phone,1
7200,rKnnSPUPdso,70,80,147,drill,pumpkin,3
7201,jN23GO1c2Y8,20,30,145,drill,rock,1
7202,oapIHrbHJHM,60,70,136,drill,book,1
7203,BL7it7H_Mq4,70,80,135,fry,phone,4
7204,bBSEgb9z2Ts,240,250,129,drill,phone,1
7205,XUqcxxUZVCk,20,30,140,drill,watermelon,3
7206,TILXKPIH3bY,20,30,130,weigh,watermelon,3
7207,0ynfaaNaRxA,160,170,132,cut,car,1
7208,bmtwM4YSltw,90,100,136,drill,book,3
7209,82Ygn5nG74w,190,200,143,drill,bottle,1
7210,vruWpGb5248,60,70,143,drill,bottle,3
7211,TILXKPIH3bY,110,120,130,weigh,watermelon,3
7212,aI09x5dzexU,50,60,77,wash,chair,1
7213,6eBI3UT0RnI,30,40,128,measure,watermelon,1
7214,oinoBGn347s,10,20,137,drill,eggs,1
7215,EyROXtdcSOk,20,30,139,hammer,banana,4
7216,XUqcxxUZVCk,70,80,140,drill,watermelon,3
7217,VKN2P18dlN0,40,50,130,weigh,watermelon,1
7218,sHeDzuNgjNw,40,50,131,hammer,car,3
7219,sHeDzuNgjNw,10,20,131,hammer,car,4
7220,iJLipCkXX7U,40,50,142,wash,bicycle,1
7221,nHFE2vZCtYA,30,40,135,fry,phone,3
7222,JFKFpIZ-Wfw,70,80,137,drill,eggs,3
7223,blhs5-XnYgM,70,80,131,hammer,car,1
7224,bBSEgb9z2Ts,150,160,129,drill,phone,1
7225,nA1WZkzbGl4,40,50,136,drill,book,1
7226,dtts1T13YZ4,40,50,146,drill,laptop,1
7227,VKN2P18dlN0,0,10,130,weigh,watermelon,3
7228,qkymT_ffax0,90,100,126,peel,watermelon,3
7229,3gd9UBtoY4I,80,90,126,peel,watermelon,3
7230,2DW668gIlYA,10,20,128,measure,watermelon,1
7231,82Ygn5nG74w,10,20,143,drill,bottle,2
7232,nHFE2vZCtYA,0,10,135,fry,phone,3
7233,xhHiYjJDiF4,120,130,129,drill,phone,1
7234,6nhulRpkw0g,90,100,127,hammer,watermelon,4
7235,sHeDzuNgjNw,0,10,131,hammer,car,4
7236,GBFWLMb9ANw,30,40,132,cut,car,1
7237,0ynfaaNaRxA,80,90,132,cut,car,1
7238,7l4EQ3-XSgo,50,60,139,hammer,banana,1
7239,ROd_UaeavXY,120,130,136,drill,book,1
7240,kQqfuqfpIWk,10,20,140,drill,watermelon,3
7241,dxo3AURxpBE,10,20,145,drill,rock,2
7242,82Ygn5nG74w,130,140,143,drill,bottle,1
7243,kk4BMUuiBHE,220,230,77,wash,chair,1
7244,bBSEgb9z2Ts,280,290,129,drill,phone,1
7245,A9DxjxnYdjI,70,80,138,microwave,watermelon,3
7246,82Ygn5nG74w,210,220,143,drill,bottle,1
7247,_rGQFhz7vOo,10,20,132,cut,car,3
7248,0ynfaaNaRxA,100,110,132,cut,car,1
7249,aI09x5dzexU,60,70,77,wash,chair,1
7250,GBFWLMb9ANw,0,10,132,cut,car,3
7251,vruWpGb5248,0,10,143,drill,bottle,1
7252,z0QOKC5-rWk,0,10,127,hammer,watermelon,2
7253,kQqfuqfpIWk,30,40,140,drill,watermelon,3
7254,bBSEgb9z2Ts,200,210,129,drill,phone,1
7255,VKN2P18dlN0,60,70,130,weigh,watermelon,1
7256,0ynfaaNaRxA,0,10,132,cut,car,3
7257,Fvw4ZwbswEw,70,80,148,hammer,flower,1
7258,nHFE2vZCtYA,140,150,135,fry,phone,4
7259,s4M5ls6svw8,50,60,145,drill,rock,1
7260,TWzUh53H_VU,0,10,131,hammer,car,1
7261,TILXKPIH3bY,60,70,130,weigh,watermelon,3
7262,R8-GFapkLmc,70,80,77,wash,chair,1
7263,nHFE2vZCtYA,200,210,135,fry,phone,1
7264,oapIHrbHJHM,110,120,136,drill,book,1
7265,FLp60ujWb8o,90,100,134,drill,tomato,1
7266,vruWpGb5248,150,160,143,drill,bottle,1
7267,iJLipCkXX7U,80,90,142,wash,bicycle,1
7268,kk4BMUuiBHE,130,140,77,wash,chair,1
7269,dxo3AURxpBE,100,110,145,drill,rock,1
7270,bNXchpFtwaM,40,50,77,wash,chair,1
7271,qkymT_ffax0,110,120,126,peel,watermelon,3
7272,_rGQFhz7vOo,0,10,132,cut,car,3
7273,dxo3AURxpBE,50,60,145,drill,rock,1
7274,bBSEgb9z2Ts,0,10,129,drill,phone,3
7275,xyBwm2xE67o,20,30,129,drill,phone,3
7276,z0QOKC5-rWk,190,200,127,hammer,watermelon,3
7277,bBSEgb9z2Ts,260,270,129,drill,phone,1
7278,A9DxjxnYdjI,60,70,138,microwave,watermelon,3
7279,FLp60ujWb8o,50,60,134,drill,tomato,1
7280,y4jSb7_rhQc,80,90,136,drill,book,3
7281,BL7it7H_Mq4,100,110,135,fry,phone,2
7282,nbRv6k1iA88,10,20,139,hammer,banana,3
7283,rKnnSPUPdso,80,90,147,drill,pumpkin,3
7284,JFKFpIZ-Wfw,20,30,137,drill,eggs,3
7285,TILXKPIH3bY,150,160,130,weigh,watermelon,3
7286,nHFE2vZCtYA,80,90,135,fry,phone,3
7287,m9EvrFWwegI,30,40,145,drill,rock,3
7288,0ynfaaNaRxA,150,160,132,cut,car,1
7289,xhHiYjJDiF4,200,210,129,drill,phone,3
7290,xyBwm2xE67o,0,10,129,drill,phone,1
7291,dxo3AURxpBE,60,70,145,drill,rock,1
7292,TILXKPIH3bY,0,10,130,weigh,watermelon,1
7293,QL08etb7uBY,30,40,141,spray,eggs,1
7294,D2-ho3iFTLo,0,10,131,hammer,car,1
